x,y,distance,install_type,is_24h,has_restricted_hours
127.123465975,37.539259041,15083.886383,,False,False
127.167697981,37.556747955,19314.487036,,False,False
127.164936696,37.556460731,19039.702664,,False,False
127.148784495,37.529012575,17760.008701,,False,False
127.148807046,37.529030669,17761.861381,,False,False
127.148780395,37.52988688,17742.515646,,False,False
127.147612802,37.527873374,17668.208693,,False,False
127.123471422,37.539301309,15083.726724,,False,False
127.123000265,37.539018132,15041.962111,,False,False
127.122730086,37.530297774,15185.637916,,False,False
127.122752517,37.530338407,15186.919425,,False,False
127.122923657,37.530066293,15209.679102,,False,False
127.12261168,37.530211767,15176.016566,,False,False
127.122543603,37.53024535,15168.63036,,False,False
127.122228773,37.530395321,15134.593662,,False,False
127.122146491,37.530440125,15125.573665,,False,False
127.121802012,37.530577606,15088.929259,,False,False
127.121773669,37.530587092,15085.954948,,False,False
127.122712381,37.530161387,15186.958514,,False,False
127.120972402,37.530409322,15011.832562,,False,False
127.121004753,37.530446607,15014.147502,,False,False
127.121011633,37.530484937,15013.958026,,False,False
127.121455124,37.530631703,15053.906546,,False,False
127.120905426,37.530784297,14996.919286,,False,False
127.120913464,37.530873332,14995.724673,,False,False
127.121005548,37.531128261,14999.070539,,False,False
127.121247776,37.531907585,15005.762053,,False,False
127.122193677,37.534548209,15043.977449,,False,False
127.122210245,37.534629384,15044.006872,,False,False
127.123103651,37.537030973,15086.606417,,False,False
127.123156707,37.537171979,15089.298215,,False,False
127.123170436,37.537255398,15089.159921,,False,False
127.131380257,37.535967584,15919.961788,,False,False
127.131410013,37.535958663,15923.04832,,False,False
127.132822527,37.535570973,16068.937606,,False,False
127.133077549,37.535499657,16095.301793,,False,False
127.133100518,37.535432127,16098.765283,,False,False
127.133678406,37.535303224,16157.926807,,False,False
127.174256183,37.557415206,19967.479363,,False,False
127.17696593,37.5578553,20236.885228,,False,False
127.176848625,37.557489931,20226.330517,,False,False
127.174351148,37.557057179,19978.209515,,False,False
127.12424515,37.529196188,15358.065092,,False,False
127.124050872,37.529287959,15337.059172,,False,False
127.128742924,37.528554676,15810.689416,,False,False
127.128782022,37.528658455,15812.166238,,False,False
127.126750506,37.52922216,15601.548292,,False,False
127.129180382,37.529349245,15835.664116,,False,False
127.171374118,37.574303076,19694.100744,,False,False
127.135500238,37.536566254,16315.38771,,False,False
127.173949809,37.565689911,19926.07594,,False,False
127.174432653,37.564671588,19973.833403,,False,False
127.121400561,37.544782814,14797.840897,,False,False
127.173487024,37.566325213,19880.39244,,False,False
127.154827881,37.553637414,18043.937841,,False,False
127.155257478,37.552543524,18093.512303,,False,False
127.138870241,37.519590522,17011.483427,,False,False
127.13893248,37.519590712,17017.485121,,False,False
127.139062964,37.519519002,17031.956309,,False,False
127.147930835,37.527630956,17704.320123,,False,False
127.143891647,37.551180294,16969.301291,,False,False
127.143945444,37.551770844,16970.255242,,False,False
127.144180804,37.551082017,16998.885239,,False,False
127.144186422,37.551091047,16999.375984,,False,False
127.144186486,37.551077527,16999.48628,,False,False
127.123436639,37.539184022,15082.233001,,False,False
127.123897867,37.539191125,15127.604226,,False,False
127.123866773,37.538902592,15129.325653,,False,False
127.123892648,37.538821553,15133.231114,,False,False
127.125556465,37.538279267,15306.363529,,False,False
127.13595144,37.527572103,16535.290137,,False,False
127.135940035,37.527590095,16533.779957,,False,False
127.135957076,37.527576627,16535.739708,,False,False
127.136157725,37.528208195,16541.470585,,False,False
127.136633936,37.52802939,16591.840603,,False,False
127.1366224,37.528074422,16589.734838,,False,False
127.13661106,37.528078894,16588.530729,,False,False
127.136616719,37.528078912,16589.082697,,False,False
127.136650737,37.528065496,16592.694831,,False,False
127.136387882,37.527424723,16581.113973,,False,False
127.136433021,37.527451903,16584.914157,,False,False
127.139851532,37.537918119,16722.676712,,False,False
127.139862786,37.537931673,16723.575635,,False,False
127.139845894,37.537913595,16722.190866,,False,False
127.139888438,37.537893444,16726.708789,,False,False
127.087855904,37.491826143,13429.866152,,False,False
127.077464654,37.490500488,12643.517074,,False,False
127.082020656,37.492765592,12889.736282,,False,False
127.092770543,37.493481411,13760.771536,,False,False
127.081157557,37.490455613,12948.026382,,False,False
127.081248149,37.490311716,12963.666821,,False,False
127.086329444,37.483496726,13772.145691,,False,False
127.083825205,37.484312678,13521.612192,,False,False
127.084930268,37.483652937,13649.758775,,False,False
127.085138532,37.483320165,13686.210574,,False,False
127.084945036,37.48328343,13672.773157,,False,False
127.106652094,37.475453855,15899.58515,,False,False
126.893251778,37.456332018,13512.111475,기계식|,False,False
126.894755067,37.455868767,13459.278698,기계식|,False,False
126.888733457,37.46655944,13005.116023,기계식|,False,False
127.17156434,37.557527136,19698.070809,기계식|,False,False
127.143903388,37.551585861,16967.420593,기계식|,False,False
127.140081729,37.537566232,16750.960226,기계식|,False,False
126.937464762,37.5549933,3833.974148,,True,False
126.909995979,37.556024221,6520.729716,,True,False
127.110256839,37.6069119,14214.637626,,False,False
127.079312659,37.603480842,11176.658583,,False,False
127.095571423,37.607052573,12826.433802,,False,False
127.086391515,37.573539076,11209.043764,,False,False
127.077855414,37.608943946,11246.585533,,False,False
127.094824635,37.591807733,12327.23789,,False,False
127.092291805,37.60030783,12303.006631,,False,False
127.082172011,37.615698023,11919.94403,,False,False
127.097440205,37.607882836,13030.328582,,False,False
127.077244142,37.605059019,11040.776404,,False,False
127.080194953,37.599061591,11112.632123,,False,False
127.079887444,37.60048764,11129.184317,,False,False
127.086738933,37.592615822,11560.339936,,False,False
127.078261739,37.606794647,11200.283633,,False,False
127.08605249,37.595009997,11555.444602,,False,False
127.105821614,37.606194305,13770.226026,,False,False
127.099630467,37.605696146,13166.226932,,False,False
127.091146518,37.604575759,12326.880398,,False,False
127.095110604,37.606518614,12765.193747,,False,False
127.088765554,37.580459654,11523.062138,,False,False
127.085808353,37.594740084,11524.72579,,False,False
127.086128597,37.596328864,11598.67485,,False,False
127.078018663,37.610338299,11317.746375,,False,False
127.088315245,37.580862702,11484.282512,,False,False
127.087991619,37.588340614,11585.037627,,False,False
126.926228406,37.574928743,4965.070024,,False,False
127.088438549,37.61503965,12460.879349,,False,False
127.077728704,37.609641733,11262.966719,,False,False
127.094225944,37.584374359,12122.98283,,False,False
127.084702552,37.573881337,11043.713332,,False,False
127.086839963,37.57430338,11260.365825,,False,False
127.096293684,37.610154499,13001.020683,,False,False
127.080998854,37.595787471,11091.185215,,False,False
127.088915655,37.612649624,12409.098096,,False,False
127.06139748,37.651970419,12340.885718,,False,False
127.093028296,37.616813771,12952.313198,,False,False
127.095288458,37.586877146,12271.636108,,False,False
127.10006117,37.596134355,12938.189806,,False,False
127.098767169,37.59546435,12796.285256,,False,False
127.080481933,37.614943868,11734.944491,,False,False
127.060379333,37.654012663,12416.562778,,False,False
127.060132512,37.654054556,12402.579428,,False,False
127.104481863,37.612039324,13834.02225,,False,False
127.111498324,37.551853318,13735.486102,,False,False
127.078927805,37.603454995,11139.730818,,False,False
127.088435578,37.581641592,11507.76906,,False,False
127.077638618,37.611991957,11351.758162,,False,False
126.927010399,37.513047166,6989.507004,,False,False
127.076787459,37.648335659,13232.571695,,False,False
127.085700879,37.618310819,12351.396475,,False,False
127.077348855,37.611715022,11313.816891,,False,False
127.078140243,37.609793797,11306.75661,,False,False
127.091363488,37.599988982,12204.904229,,False,False
127.096957445,37.592164488,12543.09252,,False,False
127.075908934,37.606450141,10969.759507,,False,False
127.106125788,37.604049046,13735.350708,,False,False
127.090056744,37.600858192,12106.123797,,False,False
127.063437922,37.645695668,12051.971695,,False,False
127.092893377,37.616397715,12923.111099,,False,False
127.095203328,37.605585636,12743.299827,,False,False
127.092536762,37.60615052,12510.285589,,False,False
127.105203844,37.618401441,14133.568981,,False,False
127.078991299,37.589503383,10733.36481,,False,False
127.101479151,37.60020301,13181.062353,,False,False
127.0905028,37.617308047,12742.536836,,False,False
127.084651907,37.6196465,12316.810833,,False,False
127.092848042,37.599115055,12321.808473,,False,False
127.094022596,37.611246753,12828.55382,,False,False
127.084044582,37.582134233,11081.860728,,False,False
127.09527057,37.600332467,12588.740604,,False,False
127.076460747,37.595077511,10636.154474,,False,False
127.098132736,37.596341933,12756.643453,,False,False
127.108906346,37.604697149,14020.255592,,False,False
127.079946647,37.584924954,10728.237465,,False,False
127.084542645,37.618080156,12237.224701,,False,False
127.082255361,37.604193047,11477.228268,,False,False
127.094304973,37.585181879,12144.498991,,False,False
127.106499586,37.605933735,13826.904716,,False,False
127.09547379,37.606618581,12802.771765,,False,False
127.094972619,37.615485753,13077.486444,,False,False
127.087871515,37.587379726,11553.589796,,False,False
127.075162474,37.594631851,10498.979271,,False,False
127.109524493,37.603880403,14056.13642,,False,False
127.080833791,37.59300721,10999.173389,,False,False
127.07947849,37.602620582,11162.242363,,False,False
127.094546612,37.606517229,12711.959327,,False,False
127.085925176,37.619973713,12445.255717,,False,False
127.07762874,37.610221511,11277.383986,,False,False
127.079239714,37.601790476,11111.436747,,False,False
127.079664497,37.601796559,11151.618136,,False,False
127.086109019,37.594813438,11555.660976,,False,False
127.095726202,37.604016013,12742.782604,,False,False
127.080932605,37.604495807,11364.071831,,False,False
127.079773354,37.601147699,11140.148208,,False,False
127.090727499,37.597427599,12071.01463,,False,False
127.086537933,37.59302288,11550.967432,,False,False
127.086501381,37.596385519,11636.062701,,False,False
127.074671289,37.593390911,10416.472166,,False,False
127.08575867,37.596125243,11557.488896,,False,False
127.09452311,37.584912081,12161.34859,,False,False
127.079989746,37.595185096,10977.322405,,False,False
127.093586785,37.616058448,12972.950133,,False,False
127.087848438,37.588542207,11575.266862,,False,False
127.07669932,37.651381863,13421.728362,,False,False
127.100492222,37.613508459,13513.400215,,False,False
127.079692076,37.585702446,10718.625797,,False,False
126.985450423,37.479774435,8505.830408,수동식|,False,False
127.086042984,37.616027898,12284.009867,,False,False
127.027268081,37.460382809,11632.522845,,False,False
126.931721083,37.608734266,6192.345531,,False,False
126.922900323,37.60586858,6650.660481,,False,False
126.929354735,37.610751976,6501.910333,,False,False
126.935339563,37.60142431,5420.539279,,False,False
127.079965699,37.601700079,11176.72962,,False,False
127.055178268,37.676869032,13850.32007,,False,False
126.985498858,37.48920512,7571.960371,기계식|,False,False
127.092475505,37.605409822,12479.831838,,False,False
127.087349568,37.588722244,11530.328211,,False,False
127.096581241,37.586080353,12384.343393,,False,False
127.079704056,37.59932631,11074.418552,,False,False
127.085592309,37.597258216,11573.403609,,False,False
127.087909814,37.580561584,11439.813896,,False,False
127.108687349,37.606438431,14050.715636,,False,False
127.07651596,37.64873578,13237.168154,,False,False
127.032626427,37.483533099,9927.30324,,False,False
127.081314174,37.602463738,11329.426633,,False,False
127.080392953,37.600842155,11188.552859,,False,False
127.087434974,37.589556488,11556.725907,,False,False
127.045285375,37.579905738,7232.734146,,False,False
126.995838575,37.505915804,6195.379204,수동식|,False,False
126.990548165,37.502731597,6343.140443,수동식|,False,False
126.988636748,37.496005973,6955.559469,수동식|,False,False
127.01956348,37.457070769,11609.970805,수동식|,False,False
127.019450803,37.457009469,11611.276969,수동식|,False,False
127.013893803,37.506277667,6989.816223,기계식|,False,False
127.008865191,37.485455762,8579.268644,기계식|,False,False
127.016358942,37.50210774,7473.370116,기계식|,False,False
127.061761916,37.453992122,14041.155917,기계식|,False,False
127.042910416,37.472698395,11409.092443,수동식|,False,False
127.003928958,37.510087285,6146.056828,수동식|,False,False
126.994382306,37.500397782,6672.282456,수동식|,False,False
126.991741498,37.499016386,6732.734041,수동식|,False,False
127.053888795,37.452017966,13727.800339,기타|태양광|,False,False
127.012232901,37.496358136,7749.084356,기계식|,False,False
126.927396598,37.512790643,6982.064439,수동식|,False,False
126.982436761,37.495813032,6877.409439,수동식|,False,False
127.011069592,37.496064893,7719.256919,기계식|,False,False
126.947875333,37.503449477,6636.149509,수동식|,False,False
126.954384391,37.495190964,7188.789525,수동식|,False,False
126.913553917,37.488117669,9756.611803,수동식|,False,False
126.964125652,37.508688337,5645.978374,수동식|,False,False
126.963432646,37.508912952,5637.350521,수동식|,False,False
126.939335661,37.505632591,6837.082719,수동식|,False,False
126.928041673,37.499556259,7967.98864,수동식|,False,False
127.032630584,37.483546636,9926.446586,수동식|,False,False
126.981528345,37.478239624,8618.171099,수동식|,False,False
126.980903923,37.476877315,8749.326987,수동식|,False,False
126.980813451,37.484779952,7960.552721,수동식|,False,False
126.927261562,37.513063031,6971.23335,수동식|,False,False
126.938778213,37.504496862,6963.126066,수동식|,False,False
126.981695046,37.485486545,7897.429833,수동식|,False,False
127.05836316,37.449382499,14202.795599,수동식|,False,False
127.153235887,37.487165388,19443.116729,기타|태양광식|,False,False
127.126935417,37.521522316,15809.574318,수동식|,False,False
127.132295295,37.488242285,17492.808288,수동식|,False,False
127.126577765,37.509041031,16157.157166,수동식|,False,False
127.014060782,37.514989965,6297.915396,수동식|,False,False
126.93689002,37.58930675,4541.011543,,False,False
126.950286584,37.582182003,3034.672806,,False,False
127.041135553,37.470619507,11472.706831,수동식|,False,False
127.035859374,37.590455304,6658.115098,기계식|,False,False
127.077882059,37.610643272,11317.770755,기계식|,False,False
127.091487384,37.617256415,12829.946327,기계식|,False,False
126.909528337,37.500108459,9136.746106,기계식|,False,False
127.026799178,37.471539816,10626.143019,수동식|,False,False
126.992558489,37.489041861,7720.321744,수동식|,False,False
126.999911368,37.478396603,8938.406073,수동식|,False,False
127.110619595,37.551021179,13655.717289,,False,False
127.000430642,37.497442274,7149.995788,수동식|,False,False
127.00560193,37.512050242,6057.741415,수동식|,False,False
126.994427854,37.504548726,6278.293868,수동식|,False,False
127.019507718,37.490073927,8657.623395,수동식|,False,False
127.024817463,37.492046847,8781.301709,수동식|,False,False
127.022194391,37.502487524,7783.60655,수동식|,False,False
126.986038032,37.500487962,6466.466931,수동식|,False,False
127.013511497,37.50503898,7071.656896,수동식|,False,False
127.019962638,37.515756591,6626.523285,수동식|,False,False
127.028575967,37.511385903,7541.358324,기계식|,False,False
127.046656764,37.484842914,10708.925888,기계식|,False,False
127.0368815,37.501502132,8827.183099,수동식|,False,False
127.027915643,37.498328223,8464.598732,수동식|,False,False
127.04323848,37.510299916,8716.673791,수동식|,False,False
127.046845917,37.496128676,9915.974658,기계식|,False,False
127.047285631,37.517920698,8606.130415,기계식|,False,False
127.033252404,37.495181151,9047.470196,기계식|,False,False
127.046259032,37.48386172,10755.286412,기계식|,False,False
127.051274245,37.519153877,8882.022208,수동식|,False,False
127.049456578,37.525150551,8432.230172,기계식|,False,False
127.039099381,37.488319405,9948.97152,기계식|,False,False
127.046406616,37.518955012,8476.52217,기계식|,False,False
127.021770906,37.511011525,7099.181961,기계식|,False,False
127.073861975,37.491961274,12265.928865,기계식|,False,False
127.068903732,37.48986452,11997.340424,기계식|,False,False
127.087960998,37.491743133,13443.191843,기계식|,False,False
127.107209151,37.468960244,16315.970661,기계식|,False,False
127.058038282,37.485611634,11451.802299,기계식|,False,False
127.05163813,37.478769841,11493.483721,기계식|,False,False
127.063656846,37.485418445,11879.759171,기계식|,False,False
127.086356438,37.48347316,13775.713865,기계식|,False,False
127.062511924,37.514447011,10090.688409,기계식|,False,False
127.064353005,37.50212661,10902.045114,기계식|,False,False
127.080066761,37.493720866,12674.174897,기계식|,False,False
127.104890454,37.488907592,15037.378829,기계식|,False,False
127.102534654,37.544937143,12927.533024,,False,False
127.071249246,37.490903988,12119.282443,기계식|,False,False
127.030696831,37.530697442,6523.249736,기계식|,False,False
127.058009082,37.499805704,10526.834608,기계식|,False,False
127.106601544,37.475388338,15899.046824,수동식|,False,False
127.062306529,37.504567362,10595.220982,수동식|,False,False
127.070244496,37.496967623,11680.401519,수동식|,False,False
127.071864935,37.493028927,12041.678991,수동식|,False,False
127.074476218,37.497844868,11980.259594,수동식|,False,False
127.095175713,37.534618673,12404.717441,,False,False
127.095497107,37.466679711,15522.115285,수동식|,False,False
127.101330458,37.463287864,16189.413115,수동식|,False,False
127.104617236,37.462402047,16502.252376,수동식|,False,False
127.085092691,37.483939691,13646.004488,수동식|,False,False
127.050077366,37.504575498,9608.133217,수동식|,False,False
127.056622277,37.487163431,11242.335399,수동식|,False,False
127.059653937,37.486649726,11499.701494,수동식|,False,False
127.071359403,37.493896907,11949.687813,수동식|,False,False
127.005411775,37.495852055,7488.744593,,False,False
127.040100364,37.527756022,7484.906997,수동식|,False,False
127.052981816,37.496584143,10341.165598,수동식|,False,False
127.124946533,37.529543187,15418.545546,,False,False
127.151219984,37.533005832,17925.130174,기계식|,False,False
127.122212333,37.530384208,15133.238994,기타|태양광|,False,False
127.127876972,37.550600273,15378.007559,기타|태양광|,False,False
127.168354141,37.557068968,19378.855463,기타|태양광|,False,False
126.980149154,37.559228119,734.661204,,False,False
127.014079387,37.560526368,3955.073512,기타|태양광|태양광|,False,False
127.17502121,37.555487695,20051.340589,기계식|,False,False
127.175072739,37.555353913,20057.070931,수동식|,False,False
126.966095348,37.559622837,971.849882,,False,False
127.17162188,37.558710107,19700.200126,기계식|,False,False
126.965280728,37.55399474,1384.766489,,False,False
127.135382783,37.552456953,16111.26654,기계식|,False,False
126.997599591,37.566828795,2306.070752,,False,False
127.055520879,37.459223779,13244.747853,,False,False
127.140911926,37.554844767,16647.718718,기계식|,False,False
127.157290085,37.560075077,18264.054879,기계식|,False,False
127.15808944,37.560242407,18343.60649,수동식|,False,False
127.177920559,37.564260086,20322.558882,수동식|,False,False
127.126966171,37.528624776,15636.032444,기계식|,False,False
127.126968754,37.528577813,15637.351644,수동식|,False,False
126.973350462,37.555959896,829.973409,,False,False
127.127080215,37.549281322,15310.888719,기계식|,False,False
127.007475061,37.548447393,3634.699803,,False,False
127.019401508,37.560002836,4489.845016,기타|태양광|태양광|,False,False
127.124045279,37.530306322,15313.686812,기계식|,False,False
127.121409936,37.532478969,15009.439247,기계식|,False,False
127.130908594,37.559703105,15627.687553,기계식|,False,False
127.119613738,37.528095744,14933.636529,기계식|,False,False
127.148965224,37.529492982,17768.291947,기계식|,False,False
127.13858801,37.519637406,16983.017915,기계식|,False,False
127.007169843,37.566001023,3252.755315,,False,False
127.008153296,37.554307306,3487.601176,,False,False
127.010180446,37.563730325,3548.792759,,False,False
127.166043809,37.55679174,19149.023656,기계식|,False,False
127.005115249,37.564520415,3042.250411,,False,False
127.156891941,37.561507741,18221.60993,기타|태양광|,False,False
127.154369073,37.554925008,17991.073616,기타|태양광|,False,False
127.138881096,37.557240201,16433.143169,기타|태양광|,False,False
127.165664783,37.550613005,19144.897036,기타|태양광|,False,False
127.142730681,37.545365302,16908.239106,기타|태양광|,False,False
127.040387695,37.476514895,10952.370431,,False,False
127.148758098,37.529814705,17741.723301,기타|태양광|,False,False
127.151777523,37.537647427,17905.47579,기타|태양광|,False,False
127.139789278,37.537917929,16716.531392,기타|태양광|,False,False
127.150272781,37.561727178,17559.449663,기계식|,False,False
127.173705715,37.547336538,19971.969655,기타|태양광|,False,False
127.174397159,37.557541784,19981.14632,기타|태양광|,False,False
127.174467443,37.557001165,19990.031222,기타|태양광|,False,False
127.176637123,37.557962563,20203.689123,기타|태양광|,False,False
127.176797734,37.557476271,20221.289214,기타|태양광|,False,False
127.170822384,37.562002586,19613.913975,기타|태양광|,False,False
127.180191208,37.560865589,20552.245342,기계식|,False,False
127.142937998,37.545118867,16931.594845,기계식|,False,False
127.010153304,37.555121202,3658.975971,,False,False
126.968217851,37.555303693,1096.405977,기계식|,False,False
126.849815737,37.551059473,12556.349877,기계식|,False,False
126.859536359,37.560636422,11521.22295,기계식|,False,False
126.871067595,37.553647652,10415.823722,기계식|,True,False
126.851235436,37.567181035,12349.676561,기계식|,True,False
126.848825674,37.556854161,12608.059523,기계식|,True,False
126.864875109,37.55944507,10992.062966,기계식|,True,False
126.863527498,37.539505702,11386.639067,기계식|,True,False
126.821084943,37.567382171,15364.405794,기계식|,True,False
126.849135025,37.564567977,12556.06707,기계식|,True,False
126.87347315,37.547253005,10262.247004,기계식|,True,False
126.851943977,37.569046197,12284.863203,기계식|,True,False
126.859677976,37.547725441,11618.382826,기계식|,False,False
126.855521245,37.561115944,11921.23709,기계식|,True,False
126.854648771,37.561190046,12008.271493,기계식|,True,False
126.852290159,37.562414222,12241.71476,기계식|,True,False
126.79856996,37.578669368,17672.249931,기계식|,True,False
126.806307224,37.572483466,16859.386039,기계식|,True,False
126.810903949,37.563748243,16379.154373,기계식|,True,False
126.846642148,37.532189196,13198.115736,기계식|,True,False
126.84645174,37.531878868,13224.129346,기계식|,True,False
126.864244371,37.551559424,11116.593026,기계식|,True,False
126.863735105,37.551038408,11173.187613,기계식|,True,False
126.826946963,37.56690986,14777.381116,기계식|,True,False
126.827370569,37.565213247,14732.82677,기계식|,True,False
126.824558948,37.560425721,15018.223718,기계식|,True,False
126.825906465,37.560252028,14883.958591,기계식|,True,False
126.825024296,37.559594642,14974.001109,기계식|,True,False
126.826526491,37.559373379,14824.548279,기계식|,True,False
126.838605544,37.558936349,13618.928809,기계식|,True,False
126.8385801,37.558212316,13624.434701,기계식|,True,False
126.813116718,37.576865482,16207.78353,기계식|,True,False
126.812043219,37.577069919,16316.410809,기계식|,True,False
126.809685388,37.561670295,16502.8243,기계식|,True,False
126.816842989,37.567061384,15787.885715,기계식|,True,False
126.815720138,37.567416543,15900.841818,기계식|,True,False
126.840920529,37.568862361,13385.744446,기계식|,True,False
126.841458655,37.568110491,13329.51954,기계식|,True,False
126.87402087,37.547157325,10209.814619,기계식|,True,False
126.836573573,37.548279527,13903.021438,기계식|,True,False
126.836122265,37.548746816,13942.618464,기계식|,True,False
126.862068901,37.557583314,11281.737251,기계식|,True,False
126.840379933,37.542037637,13612.308335,기계식|,True,False
126.840894284,37.541312673,13573.568104,기계식|,True,False
126.840197236,37.54133413,13641.925247,기계식|,True,False
127.038528737,37.654319036,11047.715163,기계식|,False,False
127.048050184,37.669330079,12823.350591,기계식|,False,False
127.051561956,37.653109684,11756.850897,,False,False
127.050381513,37.645826897,11135.332844,기계식|,False,False
127.053083805,37.653124473,11858.019057,,False,False
127.039274406,37.651980731,10901.71408,,False,False
127.044071498,37.644270407,10598.291415,,False,False
127.040638994,37.664176609,11980.789979,,False,False
127.04440792,37.668057949,12512.694786,기계식|,False,False
127.04693282,37.676121086,13325.099151,,False,False
127.048440829,37.67073118,12960.708015,기계식|,False,False
127.040850256,37.63207673,9481.855591,기계식|,False,False
127.026081832,37.647940058,9829.232077,,False,False
127.038955309,37.657752538,11353.775774,,False,False
127.043680776,37.656256669,11507.682549,,False,False
127.050401825,37.664455637,12566.918543,기계식|,False,False
127.038350462,37.651435501,10803.136826,기계식|,False,False
127.05020535,37.658120453,12054.981955,,False,False
127.048623557,37.653477039,11595.150468,기계식|,False,False
127.046943473,37.652916276,11445.214548,기계식|,False,False
127.027794858,37.662052821,11137.574817,,False,False
127.004879681,37.558838678,3064.841119,기계식|,False,False
127.016321256,37.56577917,4165.812506,기계식|,False,False
126.967271412,37.565791109,760.282168,기계식|,False,False
127.005295062,37.559374468,3097.046174,기계식|,False,False
127.010938338,37.565144077,3625.696814,기계식|,False,False
127.011226632,37.554379783,3781.556924,기계식|,False,False
127.022837499,37.57603711,4958.834131,,False,False
127.01631743,37.573375262,4263.252442,,False,False
127.015076315,37.579654809,4325.563204,,False,False
127.015154197,37.578996854,4309.728177,,False,False
127.015523937,37.572621637,4169.856988,,False,False
127.000679784,37.585453534,3360.133272,,False,False
127.001660631,37.584860538,3400.105351,,False,False
127.001381491,37.58383408,3316.069673,,False,False
127.002439235,37.576787767,3048.697641,,False,False
127.00497101,37.583105578,3572.045239,,False,False
127.001257944,37.571156127,2747.136344,,False,False
126.982851214,37.571268464,1082.572661,,False,False
126.986330747,37.575774612,1644.755947,,False,False
126.984155632,37.576088485,1523.256321,,False,False
126.988809763,37.570554185,1549.968129,,False,False
126.961182605,37.572823267,1605.647468,,False,False
126.957396528,37.599864243,3968.304785,,False,False
126.974647395,37.572000638,785.078233,,False,False
126.974066114,37.575954956,1182.169547,,False,False
126.972622247,37.575546289,1158.325118,,False,False
126.972980198,37.576176576,1214.821288,,False,False
126.972175815,37.57622143,1233.149283,,False,False
126.972833364,37.573912417,993.833358,,False,False
126.970050515,37.585075458,2143.469229,,False,False
127.094972919,37.502411915,13519.751824,기타|태양광식|태양광식|태양광식|,False,False
126.927352958,37.601686087,6041.710658,기계식|,False,False
127.060137044,37.447160482,14486.852731,,False,False
126.926546214,37.599508814,5973.735281,기계식|,False,False
126.929604051,37.602677759,5930.920582,기계식|,False,False
126.915333494,37.604632402,7185.132752,기계식|,False,False
126.929733313,37.59900824,5689.156523,,False,False
126.932426584,37.597894548,5408.616746,,False,False
126.931643796,37.60027901,5620.241569,,False,False
126.925092747,37.631411893,8357.359483,,False,False
127.076251331,37.578037994,10250.153532,수동식|,False,False
126.907296475,37.605039191,7883.201832,,False,False
126.895128281,37.581849072,8151.147111,,False,False
126.929008766,37.626732143,7748.391188,,False,False
126.919724699,37.596097138,6357.950628,,False,False
126.927626543,37.603775141,6152.716021,기타|태양광|,False,False
126.917457009,37.611350139,7418.92225,기타|태양광|,False,False
126.921846328,37.618538487,7583.593904,기타|태양광|태양광|태양광|태양광|태양광|,False,False
127.076283688,37.57782404,10250.483354,수동식|,False,False
126.93576029,37.60065455,5337.128267,기타|태양광|,False,False
126.923229475,37.606616048,6672.380007,기타|태양광|,False,False
126.916191976,37.599882806,6855.244154,기타|태양광|태양광|태양광|,False,False
126.902184657,37.578161362,7385.166286,기타|태양광|태양광|,False,False
126.913683841,37.590717589,6654.470909,기타|태양광|태양광|태양광|태양광|,False,False
126.913968273,37.591821401,6673.411276,수동식|,False,False
126.868347327,37.532383902,11099.05966,기계식|,False,False
127.052991591,37.574351322,7895.836329,수동식|,False,False
126.916044134,37.599593647,6852.865237,기계식|,False,False
126.91962981,37.630724362,8639.630099,,False,False
126.910279635,37.584311489,6749.685094,,False,False
126.93767999,37.598838527,5072.873811,기타|태양광|태양광|태양광|태양광|태양광|태양광|,False,False
126.904021733,37.583276615,7321.569552,기계식|,False,False
126.909868448,37.610565392,7972.998469,기계식|,False,False
126.909316909,37.608673416,7909.885812,기계식|,False,False
127.065955597,37.541635588,9399.678352,,False,False
126.919099004,37.59835192,6527.393127,기계식|,False,False
126.919886819,37.600566658,6580.356893,기계식|,False,False
126.9129965,37.601073018,7190.281052,기계식|,False,False
126.925513171,37.644333693,9406.528014,,False,False
126.925390622,37.622714502,7655.535634,기계식|,False,False
126.925723759,37.622864582,7645.642278,기계식|,False,False
126.909426381,37.583537789,6808.728948,수동식|,False,False
126.932904055,37.618442752,6851.412996,기계식|,False,False
126.917216879,37.611994534,7478.52514,,False,False
126.922572412,37.605968943,6682.505648,기계식|,False,False
126.913821653,37.591199041,6661.242372,기계식|,False,False
126.919314398,37.636121805,9081.272924,기계식|,False,False
126.909969743,37.584380935,6781.3344,기계식|,False,False
126.902427537,37.577263505,7344.760188,기계식|,False,False
126.921043585,37.618948608,7669.003697,,False,False
126.921307385,37.618721177,7634.298131,기타|태양광|,False,False
126.929226942,37.610960982,6525.804421,기계식|,False,False
126.930719409,37.609344599,6305.873756,기계식|,False,False
126.935357582,37.601382206,5416.336048,기계식|,False,False
126.868380084,37.520445718,11494.749075,기타|태양광|,False,False
126.863507368,37.526142559,11750.427686,기타|태양광|,False,False
126.85564345,37.527357858,12460.711565,기계식|,False,False
126.876689823,37.541104871,10067.816392,기타|태양광|,False,False
126.828739716,37.514263528,15424.527551,기타|태양광|,False,False
126.870334617,37.525539762,11127.371666,기타|태양광|태양광|,False,False
126.845134942,37.518002652,13753.32191,기계식|,False,False
126.841558729,37.511442356,14318.995213,기계식|,False,False
126.854709655,37.515216102,12958.012729,기계식|,False,False
126.831479969,37.532834426,14659.880722,기계식|,False,False
