start_lat,start_lon,end_lat,end_lon,length_km,width_m,road_type,is_official,is_wide_road,safety_index,tourist_count,cultural_count,leisure_count,facility_count,tourism_score,district_danger,road_attr_score,safety_score,final_score,tourism_score_v2,final_score_v2
37.46453818,127.025583,37.46298035,127.0242166,0.8,1.2,자전거보행자겸용도로,,0,0.0561,2,1,0,4,0.1129637841832964,0.253623188405797,0.0819697779297668,0.4806276386893738,0.3335620968869429,0.323035,0.417591
37.47396509,127.0305918,37.47085458,127.0253807,0.6,0.8,자전거보행자겸용도로,,0,0.0251,6,1,0,1,0.2701108647450111,0.253623188405797,0.0372257250945775,0.4625543860898984,0.3855769775519435,0.404928,0.439504
37.46934298,127.038963,37.46694995,127.0371209,0.3,3.0,자전거보행자겸용도로,,1,0.1894,4,2,0,18,0.2441093865484109,0.253623188405797,0.2716481073802552,0.5325948620222223,0.4172006718326977,0.357261,0.462461
37.47100208,127.039216,37.47356692,127.0391437,0.31,1.5,자전거보행자겸용도로,,0,0.0766,4,3,0,23,0.2775905395417591,0.253623188405797,0.1101930023297069,0.4881413189517926,0.4039210071877792,0.384513,0.44669
37.47071706,127.0392942,37.46900846,127.0401398,0.2,3.0,자전거보행자겸용도로,,1,0.189,4,2,0,24,0.2550184774575019,0.253623188405797,0.2708145425011221,0.5325948620222223,0.4215643081963341,0.369031,0.467169
37.48262775,127.0357023,37.47042037,127.0384652,1.4,1.5,자전거보행자겸용도로,,0,0.0812,6,7,1,41,0.505439763488544,0.253623188405797,0.1192788595122576,0.4959540347549691,0.4997483262483991,0.556968,0.52036
37.49175114,127.0303405,37.48513596,127.0332934,0.9,1.6,자전거보행자겸용도로,,0,0.0866,3,9,2,25,0.4194382852919439,0.253623188405797,0.125880265885823,0.4963341373309534,0.4655757965153496,0.466649,0.48446
37.51556019,127.0193011,37.51127479,127.0206033,0.5,1.2,자전거보행자겸용도로,,0,0.0548,4,2,1,12,0.2494604582409461,0.253623188405797,0.0794690832923675,0.4795344012115032,0.3875048240232803,0.362536,0.432735
37.46085039,127.0209427,37.46444079,127.0290156,0.7,1.2,자전거전용차로,,0,0.0557,4,2,0,10,0.2295639320029564,0.253623188405797,0.0811362130506337,0.479964060436301,0.3798040090629632,0.404655,0.44984
37.46550452,127.0257976,37.46124583,127.0204371,0.7,1.2,자전거전용차로,,0,0.0557,3,1,0,10,0.1645232815964523,0.253623188405797,0.0811362130506337,0.479964060436301,0.3537877489003616,0.359126,0.431629
37.52095983,127.0155343,37.51451892,127.0069957,1.4,1.2,자전거전용차로,,0,0.0587,6,2,3,10,0.3596452328159646,0.253623188405797,0.0869711672045653,0.4825185897472782,0.4333692469747527,0.475972,0.4799
37.50806384,127.0084706,37.52019852,127.015401,1.7,1.2,자전거전용차로,,0,0.06,5,4,1,24,0.360709534368071,0.253623188405797,0.0894718618419646,0.4825604032510774,0.4338200556978748,0.476717,0.480223
37.43073091,127.0706762,37.44324867,127.0587465,2.1,2.0,자전거전용도로,,1,0.1219,4,0,0,1,0.164419807834442,0.253623188405797,0.1789599675123431,0.5125429850327308,0.3732937141534153,0.16442,0.373294
37.48937452,127.0314903,37.48875381,127.0244764,1.5,0.5,자전거전용도로,,0,0.0064,3,5,1,7,0.272889874353289,0.253623188405797,0.012420116699083,0.4566863433616743,0.3831677557583202,0.3785,0.425412
37.44324867,127.0587465,37.44492791,127.0593247,0.04,1.7,자전거전용도로,,0,0.0905,1,0,0,5,0.0497413155949741,0.253623188405797,0.1294808386945091,0.4899066083636427,0.3138404912561753,0.221449,0.382524
37.47610465,127.001178,37.48063357,127.0125085,1.1,1.6,자전거보행자겸용도로,,0,0.0875,2,7,1,2,0.271929046563193,0.253623188405797,0.1275473956440891,0.4979577345649559,0.4075462593642508,0.38025,0.450875
37.47731078,126.9820454,37.49806739,126.984587,2.5,1.4,자전거보행자겸용도로,,0,0.0784,4,1,2,48,0.3067849223946784,0.253623188405797,0.1176788424134909,0.4945185126847512,0.4194250765687221,0.397367,0.455658
37.50688603,127.0087253,37.50643574,127.0068344,0.3,1.4,자전거보행자겸용도로,,0,0.069,1,2,0,21,0.1276127124907612,0.253623188405797,0.0993404150725628,0.4860244841805199,0.3426597755046164,0.275603,0.401856
37.47533822,126.9877142,37.47547453,127.0007114,1.22,1.2,자전거보행자겸용도로,,0,0.0579,2,2,0,6,0.140990391722099,0.253623188405797,0.0854707504221258,0.4822767794931908,0.3457622243847541,0.333443,0.422743
37.47396509,127.0305918,37.48328535,127.0279972,1.2,1.8,자전거보행자겸용도로,,0,0.103,7,6,1,7,0.4598817442719882,0.253623188405797,0.1499194220616838,0.5066707619635797,0.4879551548869431,0.486227,0.498493
37.45513744,127.0644866,37.45647802,127.0594206,0.3,1.0,자전거보행자겸용도로,,0,0.0389,0,1,0,4,0.0316629711751663,0.253623188405797,0.0562634919956398,0.4700899362648741,0.294719150228991,0.031663,0.294719
37.50706144,126.9979688,37.48104111,127.0125376,3.5,1.3,자전거보행자겸용도로,,0,0.0752,7,11,2,39,0.6562749445676276,0.253623188405797,0.115245260435591,0.4973411127402645,0.5609146454712097,0.668432,0.565777
37.48122656,127.0131849,37.50845202,126.9997731,3.5,1.3,자전거보행자겸용도로,,0,0.0752,6,11,2,39,0.6156245380635625,0.253623188405797,0.115245260435591,0.4973411127402645,0.5446544828695837,0.639977,0.554395
37.51017745,127.00806,37.5099491,127.0077759,0.23,1.2,자전거보행자겸용도로,,0,0.0536,1,2,0,18,0.1221581670362158,0.253623188405797,0.0772184581187081,0.4783897762318212,0.335897132553579,0.273088,0.396269
37.506252,126.9926731,37.50490907,126.9921285,0.8,1.5,자전거보행자겸용도로,,0,0.0787,3,1,2,18,0.2115890613451589,0.253623188405797,0.1142774702374591,0.4929241583442724,0.380390119544627,0.391967,0.452541
37.4460304,127.057917,37.44975319,127.0536829,0.5,1.3,자전거보행자겸용도로,,0,0.0623,1,0,1,14,0.0823651145602365,0.253623188405797,0.0902383140615983,0.4824354130010022,0.3224072936246959,0.244286,0.387176
37.45501936,127.0653604,37.45661359,127.059045,0.5,1.8,자전거보행자겸용도로,,0,0.1,0,1,0,4,0.0316629711751663,0.253623188405797,0.1440844679077521,0.4985221315610368,0.3117784674066886,0.031663,0.311778
37.45647802,127.0594206,37.45501964,127.0648467,0.5,1.8,자전거보행자겸용도로,,0,0.1,0,1,0,4,0.0316629711751663,0.253623188405797,0.1440844679077521,0.4985221315610368,0.3117784674066886,0.031663,0.311778
37.44904844,127.0564019,37.45435252,127.0601529,3.1,1.5,자전거보행자겸용도로,,0,0.0886,1,0,1,16,0.0860014781966001,0.253623188405797,0.1334494624575202,0.5031865720261269,0.3363125344943162,0.240801,0.398232
37.44779697,127.057701,37.44883121,127.0578388,0.75,1.3,자전거보행자겸용도로,,0,0.0634,1,0,1,13,0.0805469327420547,0.253623188405797,0.092322226259431,0.485933150691924,0.3237786635119762,0.243013,0.388765
37.50622031,127.0050517,37.49992091,126.9917355,0.4,1.6,자전거보행자겸용도로,,0,0.0845,4,3,0,44,0.3157723577235772,0.253623188405797,0.1217124414901575,0.4893235557980309,0.4199030765682494,0.417546,0.460613
37.49992091,126.9917355,37.50308493,126.9956936,0.4,1.6,자전거보행자겸용도로,,0,0.0845,3,1,0,29,0.1990687361419069,0.253623188405797,0.1217124414901575,0.4893235557980309,0.3732216279355813,0.338776,0.429105
37.47580085,126.9819583,37.46445827,126.9883381,2.2,1.5,자전거보행자겸용도로,,0,0.0847,4,0,0,16,0.1916925351071692,0.253623188405797,0.1259473785453224,0.4975572558477442,0.3752113675515142,0.2971,0.417374
37.48955968,126.9873434,37.47800817,126.9826301,1.4,2.0,자전거보행자겸용도로,,1,0.1189,3,0,1,41,0.2127568366592757,0.253623188405797,0.1731250133584115,0.5117865041033977,0.3921746371257488,0.348327,0.446403
37.49306933,126.9906453,37.49734456,126.9881176,0.7,1.1,자전거보행자겸용도로,,0,0.0481,3,1,0,13,0.1699778270509978,0.253623188405797,0.0703669822814029,0.4759141389682009,0.3535396142013196,0.334114,0.419194
37.45976394,127.0253605,37.4561155,127.0137834,1.3,1.4,자전거보행자겸용도로,,0,0.0733,1,2,0,13,0.1130672579453067,0.253623188405797,0.1076760638638938,0.4914109017222817,0.3400734442114917,0.323107,0.424089
37.45972494,127.0244643,37.45714409,127.015322,1.3,1.4,자전거보행자겸용도로,,0,0.0733,1,2,0,13,0.1130672579453067,0.253623188405797,0.1076760638638938,0.4914109017222817,0.3400734442114917,0.323107,0.424089
37.46571494,127.0212623,37.46458367,127.0247356,0.6,1.2,자전거보행자겸용도로,,0,0.0552,3,1,0,2,0.1499778270509978,0.253623188405797,0.0803026481715006,0.4798450791483989,0.3478981783094385,0.348944,0.427485
37.46550452,127.0257976,37.46652055,127.0231268,0.6,1.2,자전거보행자겸용도로,,0,0.0552,3,1,0,2,0.1499778270509978,0.253623188405797,0.0803026481715006,0.4798450791483989,0.3478981783094385,0.348944,0.427485
37.46305203,127.0196478,37.46240882,127.0221122,0.2,1.2,자전거보행자겸용도로,,0,0.0535,2,1,0,4,0.1129637841832964,0.253623188405797,0.0769683886549682,0.4783726069486891,0.332209077842532,0.323035,0.416238
37.4692329,127.0292667,37.46550452,127.0257976,0.242,1.2,자전거전용차로,,0,0.0537,6,2,0,3,0.2981374722838137,0.253623188405797,0.0773184859042041,0.4784669009423596,0.4063351294789413,0.424546,0.456899
37.46720492,127.0282821,37.46444079,127.0290156,0.22,1.2,자전거전용차로,,0,0.0536,5,2,0,4,0.2593052475979305,0.253623188405797,0.0771351016307948,0.4783897762318212,0.3907559647782649,0.411419,0.451601
37.50232768,127.0053167,37.5027098,127.013752,1.6,1.2,자전거보행자겸용도로,,0,0.0595,3,3,0,17,0.2260310421286031,0.253623188405797,0.0886382969628315,0.4825604032510774,0.3799486588020876,0.349637,0.429391
37.50786022,127.011582,37.50375587,127.020793,0.95,1.2,자전거보행자겸용도로,,0,0.0567,2,4,1,24,0.2387583148558759,0.253623188405797,0.0832201252484664,0.4812264836344246,0.3842392161230051,0.326761,0.41944
37.50440119,126.9982334,37.50665613,126.9974447,0.46,2.0,자전거보행자겸용도로,,1,0.1148,4,0,1,24,0.2224981522542498,0.253623188405797,0.1652895034945604,0.4989356757890485,0.3883606663751291,0.346729,0.438053
37.5053439,127.0004335,37.50440119,126.9982334,0.24,2.0,자전거보행자겸용도로,,1,0.1139,4,1,1,26,0.2505247597930525,0.253623188405797,0.1634556607604676,0.495940010054841,0.3977739099501256,0.357312,0.440489
37.50308493,126.9956936,37.50439895,127.0008092,0.5,2.6,자전거보행자겸용도로,,1,0.1602,4,2,1,33,0.2876422764227643,0.253623188405797,0.2302383140615983,0.5294108227905961,0.4327034042434634,0.403535,0.47906
37.5071157,127.0098732,37.50786022,127.011582,0.55,3.9,자전거보행자겸용도로,,1,0.2582,0,2,0,15,0.0760532150776053,0.253623188405797,0.3706550965011647,0.5381702769141065,0.353323452179506,0.241129,0.419354
37.50524853,127.0110376,37.50821103,127.0089697,0.32,2.6,자전거보행자겸용도로,,1,0.1594,0,2,0,19,0.0833259423503326,0.253623188405797,0.2287378972791587,0.5287894125525969,0.3506040244716911,0.247142,0.41613
38.10419114,127.0207916,38.23643828,127.1610505,32.0,2.5,,,1,0.2881,3,0,0,0,0.1219512195121951,0.253623188405797,0.4820420202192917,0.5587147622780086,0.3840093451716833,0.121951,0.384009
37.97069086,126.8911164,38.10419114,127.0207916,36.0,2.5,,,1,0.3052,3,0,0,0,0.1219512195121951,0.253623188405797,0.5153846153846153,0.5947977477376394,0.4056591364474616,0.121951,0.405659
36.956624,126.877165,36.956624,126.877165,0.1,1.5,자전거보행자겸용도로,Y,0,0.0757,0,0,0,0,0.0,0.253623188405797,0.1084425160835274,0.4879546878339593,0.2927728127003756,0.0,0.292773
36.951833,126.870825,36.951833,126.870825,0.245,1.5,자전거보행자겸용도로,Y,0,0.0763,0,0,0,0,0.0,0.253623188405797,0.1096511851582704,0.4879546878339593,0.2927728127003756,0.00192,0.293541
36.95522107,126.86415,36.95522107,126.86415,0.474,1.5,자전거보행자겸용도로,Y,0,0.0773,0,0,0,0,0.0,0.253623188405797,0.1115600487314852,0.4895061437411998,0.2937036862447199,0.0,0.293704
36.95247499,126.8662146,36.95247499,126.8662146,0.674,1.5,자전거보행자겸용도로,Y,0,0.0781,0,0,0,0,0.0,0.253623188405797,0.1132271784897514,0.4911502211044379,0.2946901326626627,0.0,0.29469
36.95047942,126.8686655,36.95047942,126.8686655,0.512,1.5,자전거보행자겸용도로,Y,0,0.0774,0,0,0,0,0.0,0.253623188405797,0.1118768033855558,0.4910879540880788,0.2946527724528472,0.00192,0.295421
36.95410916,126.8727263,36.95410916,126.8727263,0.576,1.5,자전거보행자겸용도로,Y,0,0.0777,0,0,0,0,0.0,0.253623188405797,0.112410284908201,0.4910879540880788,0.2946527724528472,0.00192,0.295421
36.95598192,126.8713902,36.95598192,126.8713902,0.523,1.5,자전거보행자겸용도로,Y,0,0.0775,0,0,0,0,0.0,0.253623188405797,0.1119684955222604,0.4910879540880788,0.2946527724528472,0.0,0.294653
36.958064,126.8693843,36.958064,126.8693843,0.559,1.5,자전거보행자겸용도로,Y,0,0.0776,0,0,0,0,0.0,0.253623188405797,0.1122685788787483,0.4910879540880788,0.2946527724528472,0.0,0.294653
36.95758401,126.8735542,36.95758401,126.8735542,0.46,1.5,자전거보행자겸용도로,Y,0,0.0772,0,0,0,0,0.0,0.253623188405797,0.1114433496484066,0.4895061437411998,0.2937036862447199,0.0,0.293704
36.9589364,126.8752058,36.9589364,126.8752058,0.451,1.5,자전거보행자겸용도로,Y,0,0.0772,0,0,0,0,0.0,0.253623188405797,0.1113683288092846,0.4895061437411998,0.2937036862447199,0.0,0.293704
36.95858302,126.8776997,36.95858302,126.8776997,1.14,1.5,자전거보행자겸용도로,Y,0,0.0801,0,0,0,0,0.0,0.253623188405797,0.1171115908265116,0.4944751575781692,0.2966850945469015,0.0,0.296685
36.96094104,126.8707138,36.96094104,126.8707138,0.648,1.5,자전거보행자겸용도로,Y,0,0.078,0,0,0,0,0.0,0.253623188405797,0.1130104516211768,0.4911502211044379,0.2946901326626627,0.0,0.29469
36.96050569,126.8675621,36.96050569,126.8675621,0.905,1.5,자전거보행자겸용도로,Y,0,0.0791,0,0,0,0,0.0,0.253623188405797,0.1151527133605488,0.4935087599833397,0.2961052559900038,0.0,0.296105
36.95678242,126.866619,36.95678242,126.866619,0.596,1.5,자전거보행자겸용도로,Y,0,0.0778,0,0,0,0,0.0,0.253623188405797,0.1125769978840276,0.4910888239073689,0.2946532943444214,0.0,0.294653
36.95678242,126.866619,36.95678242,126.866619,0.552,1.5,자전거보행자겸용도로,Y,0,0.0776,0,0,0,0,0.0,0.253623188405797,0.112210229337209,0.4910879540880788,0.2946527724528472,0.0,0.294653
36.95811332,126.8614428,36.95811332,126.8614428,0.851,1.5,자전거보행자겸용도로,Y,0,0.0789,0,0,0,0,0.0,0.253623188405797,0.114702588325817,0.4932191593075397,0.2959314955845238,0.0,0.295931
36.958928,126.858918,36.958928,126.858918,0.228,1.5,자전거보행자겸용도로,Y,0,0.0762,0,0,0,0,0.0,0.253623188405797,0.1095094791288178,0.4879546878339593,0.2927728127003756,0.209775,0.376683
37.023458,126.942828,37.022547,126.928646,1.33,1.5,자전거보행자겸용도로,Y,0,0.0809,0,0,0,0,0.0,0.253623188405797,0.1186953640968645,0.4959540347549691,0.2975724208529814,0.0,0.297572
37.034937,126.945726,37.02389331,126.946597,1.22,1.7,자전거보행자겸용도로,Y,0,0.0955,0,0,0,0,0.0,0.253623188405797,0.1393169042682796,0.5049099456128721,0.3029459673677232,0.0,0.302946
37.022547,126.928646,37.023152,126.942843,1.33,1.5,자전거보행자겸용도로,Y,0,0.0809,0,0,0,0,0.0,0.253623188405797,0.1186953640968645,0.4959540347549691,0.2975724208529814,0.0,0.297572
37.02389331,126.946597,37.023654,126.943567,0.34,2.1,자전거보행자겸용도로,Y,1,0.1218,0,0,0,0,0.0,0.253623188405797,0.1750584564088315,0.4967522875537069,0.2980513725322241,0.0,0.298051
36.983023,126.92054,36.981492,126.918674,0.13,2.5,자전거보행자겸용도로,Y,1,0.1511,0,0,0,0,0.0,0.253623188405797,0.2163848932395751,0.5282220710689243,0.3169332426413545,0.0,0.316933
36.98549,126.916394,36.98513388,126.919303,0.27,1.7,자전거보행자겸용도로,Y,0,0.0914,1,0,0,0,0.040650406504065,0.253623188405797,0.1313980379165152,0.4909160210077671,0.3108097752062862,0.04065,0.31081
36.983023,126.92054,36.983033,126.928582,0.75,4.7,자전거보행자겸용도로,Y,1,0.3193,0,0,0,0,0.0,0.253623188405797,0.4584760724132772,0.552740563110012,0.3316443378660071,0.0,0.331644
36.984882,126.923861,36.981842,126.92442,0.33,3.0,자전거보행자겸용도로,Y,1,0.1895,0,0,0,0,0.0,0.253623188405797,0.2718981768439951,0.5325948620222223,0.3195569172133333,0.0,0.319557
36.941784,126.9930954,36.945622,127.0143939,2.1,3.0,자전거보행자겸용도로,Y,1,0.1972,0,0,0,0,0.0,0.253623188405797,0.2866522752046508,0.5348789919178906,0.3209273951507343,0.0,0.320927
36.961813,127.05649,36.96350247,127.054573,0.31,3.0,자전거보행자겸용도로,Y,1,0.1895,1,2,0,0,0.0894308943089431,0.253623188405797,0.2717314638681685,0.5325948620222223,0.3553292749369106,0.205147,0.401616
36.963442,127.053966,36.961335,127.055306,0.31,3.0,자전거보행자겸용도로,Y,1,0.1895,1,2,0,0,0.0894308943089431,0.253623188405797,0.2717314638681685,0.5325948620222223,0.3553292749369106,0.089431,0.355329
36.9521257,126.8770301,36.9521257,126.8770301,0.187,1.5,자전거보행자겸용도로,Y,0,0.076,0,0,0,0,0.0,0.253623188405797,0.1091677175283732,0.4879546878339593,0.2927728127003756,0.0,0.292773
36.952321,126.875713,36.952321,126.875713,0.175,1.5,자전거보행자겸용도로,Y,0,0.076,0,0,0,0,0.0,0.253623188405797,0.1090676897428773,0.4879546878339593,0.2927728127003756,0.00192,0.293541
36.95091744,126.8756751,36.95091744,126.8756751,0.265,1.5,자전거보행자겸용도로,Y,0,0.0764,0,0,0,0,0.0,0.253623188405797,0.109817898134097,0.4880550752441446,0.2928330451464867,0.00192,0.293601
36.951083,126.873452,36.951083,126.873452,0.3,1.5,자전거보행자겸용도로,Y,0,0.0765,0,0,0,0,0.0,0.253623188405797,0.1101096458417936,0.4881413189517926,0.2928847913710756,0.00192,0.293653
36.94906929,126.8701272,36.94906929,126.8701272,0.414,1.5,자전거보행자겸용도로,Y,0,0.077,0,0,0,0,0.0,0.253623188405797,0.1110599098040053,0.4882656240532903,0.2929593744319742,0.00192,0.293727
36.95287986,126.8740149,36.95287986,126.8740149,0.319,1.5,자전거보행자겸용도로,Y,0,0.0766,0,0,0,0,0.0,0.253623188405797,0.1102680231688289,0.4881413189517926,0.2928847913710756,0.00192,0.293653
36.961668,127.046127,36.964033,127.053408,0.12,3.1,자전거보행자겸용도로,Y,1,0.1962,1,2,0,0,0.0894308943089431,0.253623188405797,0.2809169213670464,0.5321143319016146,0.355040956864546,0.243832,0.416801
36.96728331,127.049954,36.964149,127.05325,0.48,1.6,자전거전용도로,Y,0,0.0848,1,2,0,0,0.0894308943089431,0.253623188405797,0.122379293393464,0.4910490434341203,0.3304017837840494,0.243832,0.392162
36.963047,127.0517342,36.95781493,127.0450861,0.86,1.0,자전거보행자겸용도로,Y,0,0.0413,1,2,0,0,0.0894308943089431,0.253623188405797,0.0609314553187851,0.4721976064396284,0.3190909215873543,0.243832,0.380851
36.988373,127.0454485,36.99099322,127.0602012,1.49,4.0,자전거보행자겸용도로,Y,1,0.2698,1,0,0,0,0.040650406504065,0.253623188405797,0.3892598371342467,0.5432729017735367,0.342223903665748,0.04065,0.342224
37.085618,127.049516,37.087524,127.047862,0.28,1.7,자전거보행자겸용도로,Y,0,0.0915,0,0,0,0,0.0,0.253623188405797,0.1314813944044285,0.4909160210077671,0.2945496126046602,0.0,0.29455
37.087087,127.055223,37.088705,127.052425,0.36,2.1,자전거보행자겸용도로,Y,1,0.1219,0,0,0,0,0.0,0.253623188405797,0.1752251693846581,0.4967522875537069,0.2980513725322241,0.0,0.298051
37.087413,127.047481,37.085436,127.049316,0.28,2.0,자전거보행자겸용도로,Y,1,0.1141,0,0,0,0,0.0,0.253623188405797,0.1637890867121209,0.495940010054841,0.2975640060329046,0.0,0.297564
37.088711,127.0521161,37.081319,127.049457,0.93,1.6,자전거보행자겸용도로,Y,0,0.0868,0,0,0,0,0.0,0.253623188405797,0.1261303353495629,0.4963341373309534,0.297800482398572,0.212538,0.382816
37.079242,127.054589,37.07929,127.051541,0.27,1.2,자전거보행자겸용도로,Y,0,0.0538,0,0,0,0,0.0,0.253623188405797,0.0775518840703614,0.4784669009423596,0.2870801405654158,0.208856,0.370623
37.07347,127.0482131,37.074389,127.0493782,0.28,2.0,자전거보행자겸용도로,Y,1,0.1141,0,0,0,0,0.0,0.253623188405797,0.1637890867121209,0.495940010054841,0.2975640060329046,0.0,0.297564
37.074759,127.052812,37.074661,127.049597,0.14,2.5,자전거보행자겸용도로,Y,1,0.1511,0,0,0,0,0.0,0.253623188405797,0.2164682497274884,0.5282220710689243,0.3169332426413545,0.19965,0.396793
37.07446934,127.049566,37.074455,127.053085,0.14,1.2,자전거보행자겸용도로,Y,0,0.0532,0,0,0,0,0.0,0.253623188405797,0.0764682497274884,0.4782214525309263,0.2869328715185558,0.19965,0.366793
37.076507,127.05288,37.074669,127.052813,0.19,1.4,자전거보행자겸용도로,Y,0,0.0685,0,0,0,0,0.0,0.253623188405797,0.0984234937055164,0.485503546249877,0.2913021277499262,0.193418,0.368669
37.072277,127.054664,37.072342,127.051447,0.27,1.4,자전거보행자겸용도로,Y,0,0.0689,0,0,0,0,0.0,0.253623188405797,0.0990903456088229,0.4855687147194926,0.2913412288316955,0.17817,0.362609
37.074761,127.053082,37.075915,127.053112,0.16,1.5,자전거보행자겸용도로,Y,0,0.0759,0,0,0,0,0.0,0.253623188405797,0.1089426550110073,0.4879546878339593,0.2927728127003756,0.20055,0.372993
37.07722201,127.060654,37.074682,127.055647,0.51,2.0,자전거보행자겸용도로,Y,1,0.1151,0,0,0,0,0.0,0.253623188405797,0.165706285934127,0.5024175605540048,0.3014505363324029,0.175095,0.371489
37.079173,127.051542,37.079124,127.05449,0.28,1.2,자전거보행자겸용도로,Y,0,0.0538,0,0,0,0,0.0,0.253623188405797,0.0776352405582747,0.4784669009423596,0.2870801405654158,0.208856,0.370623
37.08881096,127.0525006,37.087619,127.055239,0.31,1.5,자전거보행자겸용도로,Y,0,0.0766,0,0,0,0,0.0,0.253623188405797,0.1101930023297069,0.4881413189517926,0.2928847913710756,0.0,0.292885
36.98617845,126.9749756,36.93190589,126.964881,7.87,4.0,자전거보행자겸용도로,Y,1,0.2972,1,0,0,0,0.040650406504065,0.253623188405797,0.442441276422938,0.5566602270986172,0.3502562988607963,0.249495,0.433794
37.095805,127.063743,37.006209,127.013875,0.88,1.6,자전거보행자겸용도로,Y,0,0.0865,2,0,0,0,0.0813008130081301,0.253623188405797,0.1257135529099963,0.4962653138293532,0.3302795135008639,0.081301,0.33028
36.940978,126.990489,36.941844,126.9915727,0.18,2.5,자전거보행자겸용도로,Y,1,0.1513,0,0,0,0,0.0,0.253623188405797,0.2168016756791416,0.5282220710689243,0.3169332426413545,0.0,0.316933
36.99212041,127.0662949,36.9945328,127.0689888,0.08,4.0,자전거보행자겸용도로,Y,1,0.2637,1,0,0,0,0.040650406504065,0.253623188405797,0.3775065723384701,0.5386465509280616,0.3394480931584629,0.04065,0.339448
37.014999,127.1053777,36.993843,127.0659519,4.9,3.0,자전거전용도로,Y,1,0.2092,1,0,0,0,0.040650406504065,0.253623188405797,0.3099920918203774,0.5404596282907618,0.340535939576083,0.04065,0.340536
36.993489,127.077276,36.99614859,127.0711824,0.68,1.3,자전거보행자겸용도로,Y,0,0.0631,1,0,0,0,0.040650406504065,0.253623188405797,0.0917387308440378,0.4856821842839444,0.3076694731719926,0.04065,0.307669
36.99870577,127.0800281,36.996436,127.070376,0.95,2.5,자전거보행자겸용도로,Y,1,0.1546,1,0,0,0,0.040650406504065,0.253623188405797,0.2232201252484664,0.5294925552135094,0.3339556957297316,0.04065,0.333956
36.99646,127.082655,36.997819,127.08128,0.22,2.5,자전거보행자겸용도로,Y,1,0.1514,0,0,0,0,0.0,0.253623188405797,0.2171351016307948,0.5282220710689243,0.3169332426413545,0.172875,0.386083
36.998179,127.151527,36.99320999,127.1375446,1.64,2.1,자전거보행자겸용도로,Y,1,0.1274,2,0,0,0,0.0813008130081301,0.253623188405797,0.1858947998375617,0.5210098027596437,0.3451262068590383,0.271131,0.421058
36.990623,127.1225501,36.99320999,127.1375446,1.43,1.6,자전거보행자겸용도로,Y,0,0.0889,2,0,0,0,0.0813008130081301,0.253623188405797,0.1302981597452283,0.49882366463958,0.331814523987,0.263161,0.404559
37.02338979,126.9131633,37.02341795,126.906407,0.68,1.4,자전거보행자겸용도로,Y,0,0.0706,0,0,0,0,0.0,0.253623188405797,0.1025079616132686,0.4877385683641275,0.2926431410184765,0.0,0.292643
36.990239,126.916383,37.03249424,126.9096491,5.26,1.7,자전거보행자겸용도로,Y,0,0.1129,1,0,0,0,0.040650406504065,0.253623188405797,0.1729929253852566,0.5163204488065228,0.3260524318855397,0.04065,0.326052
37.022019,126.9121086,37.021661,126.9209398,0.71,1.6,자전거보행자겸용도로,Y,0,0.0858,0,0,0,0,0.0,0.253623188405797,0.1242964926154701,0.4951117128849409,0.2970670277309645,0.0,0.297067
37.017548,126.91595,37.02043389,126.914551,0.81,1.4,자전거보행자겸용도로,Y,0,0.0712,0,0,0,0,0.0,0.253623188405797,0.1035915959561416,0.4882333119513463,0.2929399871708077,0.0,0.29294
37.022994,126.906489,37.022287,126.913872,0.69,1.5,자전거보행자겸용도로,Y,0,0.0782,0,0,0,0,0.0,0.253623188405797,0.1133605488704127,0.4915697101641689,0.2949418260985013,0.0,0.294942
37.017092,126.9116351,37.018707,126.915529,0.32,1.6,자전거보행자겸용도로,Y,0,0.0841,0,0,0,0,0.0,0.253623188405797,0.121045589586851,0.4893235557980309,0.2935941334788185,0.0,0.293594
37.020341,126.9148797,37.017979,126.915787,0.77,1.5,자전거보행자겸용도로,Y,0,0.0785,0,0,0,0,0.0,0.253623188405797,0.1140274007737192,0.4925370304714272,0.2955222182828563,0.0,0.295522
37.02251972,126.9269866,37.01962979,126.915361,1.18,1.5,자전거보행자겸용도로,Y,0,0.0803,0,0,0,0,0.0,0.253623188405797,0.1174450167781648,0.4944751575781692,0.2966850945469015,0.0,0.296685
37.018707,126.915529,37.02251972,126.9269866,1.2,1.5,자전거보행자겸용도로,Y,0,0.0804,0,0,0,0,0.0,0.253623188405797,0.1176117297539914,0.4944751575781692,0.2966850945469015,0.0,0.296685
37.021815,126.918441,37.023323,126.923758,0.68,2.0,자전거보행자겸용도로,Y,1,0.1158,0,0,0,0,0.0,0.253623188405797,0.1671233462286532,0.5024175605540048,0.3014505363324029,0.0,0.301451
37.024242,126.925104,37.022405,126.917904,0.7,1.8,자전거보행자겸용도로,Y,0,0.1008,0,0,0,0,0.0,0.253623188405797,0.1457515976660183,0.5012103708876495,0.3007262225325897,0.0,0.300726
37.122541,127.067139,37.121539,127.066938,0.12,2.3,자전거보행자겸용도로,Y,1,0.136,0,0,0,0,0.0,0.253623188405797,0.1947630752132002,0.5232628588231473,0.3139577152938883,0.0,0.313958
37.121539,127.066938,37.122541,127.067139,0.14,2.3,자전거보행자겸용도로,Y,1,0.136,0,0,0,0,0.0,0.253623188405797,0.1949297881890268,0.5232628588231473,0.3139577152938883,0.0,0.313958
